,XLB,XLV,XLP,XLY,XLE,XLF,XLI,XLK,XLU,VIX_quantile_yesterday,5_day_trail_vol_yesterday
2003-12-05,-0.9008999999999999,-0.7534,-0.3277,-1.0255,0.7101,-0.8052999999999999,-0.741,-1.7831,0.5403,21.0,7.0
2003-12-08,1.6601000000000001,0.7591,0.23479999999999998,0.4345,1.0967,0.9225000000000001,0.9037,0.25210000000000005,0.2687,21.0,8.0
2003-12-09,-0.1555,-0.411,-0.3749,-0.4992,0.0775,-0.8775,0.0,-2.163,-0.8486,22.0,7.0
2003-12-10,-1.1682,-0.6878000000000001,0.0941,-0.46820000000000006,0.0774,-0.5533,-0.19469999999999998,0.5654999999999999,0.4504,22.0,8.0
2003-12-11,0.985,1.2465,-0.047,1.5457,0.5029,1.1499000000000001,1.5607,1.8916,0.4484,22.0,8.0
2003-12-12,0.8583999999999999,0.3078,0.6582,0.5295,1.1162,0.2934,0.1537,0.10039999999999999,0.2232,23.0,8.0
2003-12-15,-0.1161,-0.17049999999999998,-0.6538999999999999,-0.4279,-1.2562,-0.2559,0.1151,-1.2531,-0.3563,23.0,8.0
2003-12-16,0.0,0.3757,0.9873,-0.2314,1.5035,0.8798,0.613,0.5075999999999999,0.6257999999999999,23.0,9.0
2003-12-17,0.5809,0.2042,-0.0931,0.9278,0.9495,-0.3634,0.1142,-0.1515,0.4442,23.0,8.0
2003-12-18,0.8471,0.747,0.5126000000000001,1.2804,2.5090000000000003,0.8753000000000001,1.1411,1.6691999999999998,1.2826,22.0,7.0
2003-12-19,-0.5346,-0.5055999999999999,-0.7881000000000001,0.0324,-0.6229,-0.2892,-0.4137,-1.0448000000000002,-0.6987,21.0,7.0
2003-12-22,0.9981,-0.0339,0.5608,0.32399999999999995,0.1106,0.5439,0.6042,0.1508,0.9235,21.0,7.0
2003-12-23,0.2281,0.0678,0.0465,0.32299999999999995,-0.6998,0.1443,0.2252,0.8031999999999999,0.5229,21.0,6.0
2003-12-24,-0.3792,0.3048,-0.3251,-0.38630000000000003,1.0756999999999999,0.0,-0.3745,-0.19920000000000002,0.1734,21.0,6.0
2003-12-26,0.7993999999999999,0.2701,0.0932,0.4525,0.4037,-0.036000000000000004,-0.188,0.1996,0.1298,21.0,6.0
2003-12-29,1.5861,0.8080999999999999,0.6518,0.9008999999999999,1.1696,1.3689,1.2806,1.7928,0.7347,22.0,5.0
2003-12-30,-0.5948,0.2672,0.13879999999999998,-0.3189,0.2168,0.21320000000000003,-0.5950000000000001,-0.14679999999999999,0.25739999999999996,22.0,5.0
2003-12-31,-0.187,0.43299999999999994,0.6005,0.7358,-0.6849,-0.24819999999999998,0.1122,-0.147,-0.17120000000000002,23.0,4.0
2004-01-02,-0.48710000000000003,0.2322,-1.1938,-0.8574,-0.0363,-0.14220000000000002,-0.0747,0.49069999999999997,-0.2572,23.0,5.0
2004-01-05,2.0330999999999997,0.4633,0.6506,0.8647999999999999,1.9245,0.8188000000000001,0.9723,2.3617,0.1719,24.0,6.0
2004-01-06,-0.8855999999999999,0.2964,0.2308,0.3811,-0.10690000000000001,-0.0353,-0.1482,0.9056,-0.21449999999999997,25.0,6.0
2004-01-07,-0.5212,0.624,-0.41450000000000004,0.44289999999999996,-1.0342,0.0706,0.1484,0.4724,0.5159,25.0,6.0
2004-01-08,1.1228,-0.4243,-0.13879999999999998,-0.315,0.2883,0.35300000000000004,0.6296,1.9746,-0.042800000000000005,25.0,6.0
2004-01-09,-1.7395,-0.6227,-0.7411,-0.41070000000000007,0.5031,-0.3517,-0.9936999999999999,-1.3369999999999997,-0.3423,24.0,6.0
2004-01-12,-0.1883,-0.16490000000000002,0.4666,-0.2221,0.28600000000000003,0.42360000000000003,0.3346,1.5421,-0.0429,22.0,7.0
2004-01-13,-1.283,-0.4295,-0.13929999999999998,-0.159,0.0357,-0.4921,-0.40759999999999996,-1.4265999999999999,-0.47250000000000003,21.0,7.0
2004-01-14,0.42050000000000004,0.5640000000000001,0.3721,0.7962,-0.24949999999999997,0.7771,1.3765,1.2138,1.2085000000000001,21.0,9.0
2004-01-15,-0.7613,0.26389999999999997,0.0927,0.28440000000000004,-1.6792000000000002,0.8412,0.14679999999999999,0.4151,-0.34119999999999995,22.0,9.0
2004-01-16,-0.038400000000000004,0.2303,-0.0463,0.0,0.9448,0.3128,1.8688,1.2862,-0.17120000000000002,22.0,9.0
2004-01-20,0.38370000000000004,-0.3283,-0.3242,-0.7246,2.5090000000000003,-0.1386,-1.2229999999999999,0.2268,0.7287,22.0,8.0
2004-01-21,0.0765,1.6798,0.4182,1.2377,0.5969,1.492,0.6919,-0.7692,1.6303999999999998,21.0,8.0
2004-01-22,-1.0312999999999999,0.1944,-0.3239,0.7837000000000001,-0.48869999999999997,0.0,-0.47019999999999995,-0.9576000000000001,0.3764,20.0,7.0
2004-01-23,-1.9298,-0.485,0.8356,-0.311,0.8769000000000001,-0.4786,-0.3634,-0.3223,-0.8750000000000001,18.0,7.0
2004-01-26,0.9445,1.2671,0.9669000000000001,0.1872,0.5911,1.3740999999999999,1.2764,1.8476,-0.5885,17.0,7.0
2004-01-27,-0.27290000000000003,-0.6416,-0.5015999999999999,-0.6851,-0.2074,-0.6777,-0.9723,-1.542,-0.3383,16.0,7.0
2004-01-28,-0.8210000000000001,-0.8718,-1.0082,-2.1349,-1.4202,-1.7741,-1.5636,-1.6582,0.3818,16.0,7.0
2004-01-29,-0.6307,1.4658,1.3889,0.6425000000000001,-0.0703,0.8336,0.0369,-0.5152,0.8029999999999999,16.0,9.0
2004-01-30,1.1900000000000002,-0.5457,-0.5479,-0.0638,-0.9494,0.0689,-0.1846,0.0471,-0.1677,18.0,11.0
2004-02-02,-0.4704,1.2912,0.4132,-0.2874,0.5680000000000001,0.5852,-0.185,0.0,-0.588,19.0,9.0
2004-02-03,-0.5514,0.6374000000000001,0.503,-0.5445,-0.38830000000000003,0.10269999999999999,-0.3706,0.1412,0.8872,20.0,10.0
2004-02-04,-0.6733,0.31670000000000004,0.5915,-0.1288,-0.7087,-0.8205,-0.48360000000000003,-2.4436000000000004,-1.6332,22.0,9.0
2004-02-05,1.236,-0.5051,0.6332,0.7739,-0.8921999999999999,-0.034499999999999996,0.9346,0.1445,-0.596,23.0,9.0
2004-02-06,2.0481,0.7614,0.764,1.056,0.6842,1.6897,0.4444,2.1164,0.8565000000000002,24.0,7.0
2004-02-09,0.0772,-0.9761000000000001,0.1338,0.12669999999999998,1.216,-0.4069,-0.2581,-0.7536,0.5945,24.0,7.0
2004-02-10,0.5399,0.4451,0.40090000000000003,0.8539,1.3428,0.3064,-0.0739,0.8068000000000001,0.8442,23.0,7.0
2004-02-11,2.3651999999999997,0.918,-0.1331,1.0033999999999998,1.3598000000000001,1.5275,1.1098999999999999,0.8004000000000001,-0.0837,23.0,7.0
2004-02-12,-0.2995,-0.6273,0.1777,-0.49670000000000003,0.3096,-0.16720000000000002,-0.0732,-0.9341,-0.2933,22.0,7.0
2004-02-13,-0.7886000000000001,-0.4419,-0.6208,-0.9984,-0.24009999999999998,-0.2009,-0.47600000000000003,-0.6129,-0.126,21.0,7.0
2004-02-17,1.0598,0.6341,0.8925000000000001,1.2922,0.8593999999999999,0.7383,0.7726000000000001,1.4706000000000001,0.7573000000000001,19.0,7.0
2004-02-18,-0.41200000000000003,-0.4411,-0.1327,-0.5912,-1.0566,-0.5329999999999999,-0.5111,-0.4675,0.33399999999999996,19.0,7.0
2004-02-19,0.6393,-0.3481,0.48719999999999997,0.0939,-0.1033,-0.0335,-0.7706000000000001,-1.5031,-0.6658,19.0,7.0
2004-02-20,-0.8595,-0.5399,0.7933000000000001,-0.7505000000000001,-0.034499999999999996,-0.268,-0.1849,-0.4769,-0.9636,18.0,7.0
2004-02-23,0.0377,-0.1916,0.5684,-0.7246,0.7934,0.0,-0.3705,-1.3416,0.3807,19.0,9.0
2004-02-24,0.4521,0.4479,-0.6087,0.1904,0.1711,-0.4031,0.0,0.0971,-0.5478000000000001,19.0,8.0
2004-02-25,0.15,0.12739999999999999,0.3062,0.5385,0.4783,0.4385,-0.2603,0.7763,1.0169,19.0,9.0
2004-02-26,0.0,-0.12719999999999998,0.0,0.6301,0.33999999999999997,0.10070000000000001,0.0746,0.2407,0.6711,20.0,9.0
2004-02-27,0.5243,-0.2866,0.39249999999999996,0.1565,0.4744,0.23479999999999998,-0.0373,-0.5283,1.0833000000000002,19.0,8.0
2004-03-01,1.6393000000000002,0.2874,1.1295,0.6252,1.9224,0.7028000000000001,0.5218,1.2071,0.4946,19.0,8.0
2004-03-02,-1.2463,-0.6369,-0.988,-0.27959999999999996,-0.8604,-0.4985,-0.3337,-0.3817,-0.45119999999999993,18.0,7.0
2004-03-03,-0.5939,0.41669999999999996,0.5206,0.0935,-0.1335,0.6012,-0.0372,-0.4789,-0.0412,17.0,7.0
2004-03-04,0.5601,0.44689999999999996,-0.21580000000000002,0.4046,-0.30079999999999996,0.2656,0.37220000000000003,0.8662000000000001,0.7006999999999999,16.0,7.0
2004-03-05,-0.0371,0.5084,0.043199999999999995,0.713,0.8715999999999999,0.8609,0.2225,-0.7634,0.7777,16.0,7.0
2004-03-08,-1.0773,-0.0948,-0.043199999999999995,-1.385,0.432,-0.5253,-1.7017999999999998,-2.1635,-0.2843,15.0,8.0
2004-03-09,-1.5021,-1.1392,0.0,-0.6554,-0.6617999999999999,-0.6601,-0.6775,0.0,-0.5703,15.0,8.0
2004-03-10,-2.4118,-1.5365,-0.2595,-1.2253,-1.7322,-1.5947,-1.8568000000000002,-1.7690000000000001,-1.1470999999999998,16.0,8.0
2004-03-11,-0.902,-1.7912000000000001,-1.4277,-1.8448,-2.2373,-1.6205,-1.5058,-1.1004999999999998,-1.4505000000000001,17.0,10.0
2004-03-12,1.6225,0.2652,0.0,1.5877999999999999,1.4563,1.4756,1.7247999999999999,1.9727000000000001,0.9672000000000001,20.0,15.0
2004-03-15,-2.4118,-0.8926,-0.9726,-1.9777,0.20509999999999998,-1.4542,-1.2331,-1.8849,-0.2915,24.0,15.0
2004-03-16,0.9577,0.7005,0.1786,0.8786,-0.0341,0.9266,1.1315,0.6067,0.9606999999999999,26.0,16.0
2004-03-17,1.2648,-0.09940000000000002,1.2031999999999998,1.4194,1.3988,1.1561,1.2346,1.2563,1.5722,28.0,18.0
2004-03-18,-0.039,-0.0995,-0.044000000000000004,-0.2545,1.0094,0.0336,0.11429999999999998,-0.6452,-0.44810000000000005,30.0,16.0
2004-03-19,-0.35140000000000005,-1.7912000000000001,-0.5727,-0.7015,-2.465,-1.5457,-1.5987999999999998,-1.3487,-1.3912,30.0,14.0
2004-03-22,-2.1944000000000004,-1.2508,-1.3292,-1.5414,-0.9563,-1.2969,-1.354,-1.6202999999999999,-1.1618,29.0,13.0
2004-03-23,0.5208,0.3423,-0.1796,-0.19569999999999999,-0.6897,-0.0346,-0.2745,-0.1544,-0.042,29.0,14.0
2004-03-24,-0.4384,-0.5459,0.26990000000000003,0.4902,-2.1180999999999996,-0.761,0.0,0.5155,0.21,29.0,13.0
2004-03-25,2.3651999999999997,0.5488999999999999,1.3908,1.7561,-0.3902,1.0456999999999999,1.6516,2.3617,0.16760000000000003,30.0,14.0
2004-03-26,0.2731,0.40940000000000004,-0.5752,-0.0959,1.1396,-0.06899999999999999,0.5416,-0.5963999999999999,0.3347,30.0,13.0
2004-03-29,1.4397,1.3592,1.2016,0.9277000000000001,0.5282,1.2772000000000001,1.1927999999999999,1.3,0.6255000000000001,30.0,13.0
2004-03-30,0.7288,-0.23470000000000002,0.6157,0.7607,1.8214000000000001,0.6817,0.6084,0.1481,0.373,29.0,11.0
2004-03-31,-0.4951,0.5712,0.0,-0.1258,0.9288,-0.4739,-0.189,-0.6406999999999999,0.4129,27.0,10.0
2004-04-01,0.7271,0.7016,-0.3933,0.44089999999999996,-1.1587999999999998,1.0544,0.5680000000000001,1.0417,0.2878,24.0,10.0
2004-04-02,1.6717,1.1944,0.1316,0.9094,0.4483,-0.3702,1.1295,2.3617,-0.492,23.0,10.0
2004-04-05,-0.3363,1.1475000000000002,0.3506,1.0255,0.5149,0.2703,1.1914,0.8621,0.2884,22.0,11.0
2004-04-06,0.4874,-0.3242,0.4804,-0.2153,0.0,-0.0674,-0.0736,-1.0446,0.041100000000000005,21.0,10.0
2004-04-07,-1.1566999999999998,-0.4553,-0.26080000000000003,-0.7398,0.0,-0.2697,-0.2209,-0.6238,-1.0267,20.0,9.0
2004-04-08,-0.5662,-0.6861,-0.5229,-0.6211,0.8880000000000001,-0.169,-0.5535,0.19309999999999997,-0.08300000000000002,20.0,9.0
2004-04-12,1.1389,0.8224,0.3942,0.8437999999999999,1.8957000000000002,0.6094999999999999,1.0018,0.24100000000000002,-1.5781,19.0,9.0
2004-04-13,-2.1772,-0.8809000000000001,-1.0035,-1.8592999999999997,-0.8638,-2.1205000000000003,-1.543,-1.25,-1.8143,19.0,7.0
2004-04-14,0.3454,1.0204,0.7052,-0.1579,0.20110000000000003,-1.2036,-0.0746,-0.0974,0.1289,19.0,9.0
2004-04-15,0.5736,1.6868,0.3063,-0.0949,1.3377999999999999,-0.5917,0.2987,-1.1696,0.5579,20.0,11.0
2004-04-16,0.8744999999999999,0.736,0.6981,0.9497,0.7920999999999999,1.0854000000000001,0.8935000000000001,-0.9369000000000001,0.3414,20.0,12.0
2004-04-19,-0.1508,-0.413,0.3033,0.06269999999999999,-0.22920000000000001,-0.1732,-0.5535,1.1448,-0.6379999999999999,20.0,12.0
2004-04-20,-2.0763,-1.6587,-0.7775,-0.6268,-2.0348,-1.839,-1.0019,-2.1654,-1.113,19.0,13.0
2004-04-21,-0.9638000000000001,1.1677,0.2177,0.1261,-0.335,-0.0353,0.6372,1.5091,0.7792,19.0,12.0
2004-04-22,2.3651999999999997,0.8015,0.9991,2.0157000000000003,1.9831999999999999,1.7327,1.9993,1.5362,1.1168,19.0,11.0
2004-04-23,-0.7533,-0.2863,0.086,-0.40140000000000003,-0.791,-0.5214,-0.4373,1.3177,0.042499999999999996,19.0,12.0
2004-04-26,-0.4934,-0.5423,-0.21489999999999998,-0.8059000000000001,0.5648,-0.2096,-0.5124,-1.2042000000000002,0.29719999999999996,18.0,10.0
2004-04-27,0.1907,0.3849,0.2584,0.6875,2.0813,0.2451,0.0736,-0.2925,0.1693,18.0,11.0
2004-04-28,-2.4118,-0.8946000000000001,-1.1598000000000002,-1.1794,-1.4239,-1.4321000000000002,-1.3235000000000001,-1.7115000000000002,0.08449999999999999,17.0,10.0
2004-04-29,-1.2213999999999998,-0.6125,0.5215,-0.6596000000000001,-2.3966000000000003,-0.3189,-0.8942,-1.4925000000000002,-1.5625,16.0,10.0
2004-04-30,-0.5982999999999999,0.0973,0.21619999999999998,-0.7588,0.37,-0.035500000000000004,-0.7519,-2.0707,-0.12869999999999998,17.0,11.0
2004-05-03,0.321,1.2962,0.604,0.5097,2.3123,0.6757,1.1364,0.5673,0.6873,18.0,12.0
2004-05-04,0.96,-0.16,-0.4288,-0.1902,0.0655,0.3179,0.41200000000000003,0.9743999999999999,0.38399999999999995,20.0,12.0
2004-05-05,-0.35660000000000003,0.5767,0.17229999999999998,0.22230000000000003,0.3273,-0.10560000000000001,0.0746,0.5079,-0.6799999999999999,21.0,12.0
2004-05-06,-0.9939999999999999,-0.3823,-0.4299,-1.4892,-0.4894,-1.0927,-0.5218,-0.4548,0.3423,22.0,11.0
2004-05-07,-2.4118,-0.6716,-0.9499000000000001,-2.1349,-2.4261999999999997,-2.1383,-1.7610000000000001,-0.5075999999999999,-1.8175000000000001,22.0,10.0
2004-05-10,-0.1666,-1.2878,-0.4795,-1.2525,-2.7289999999999996,-0.8376,-1.4493,-0.40819999999999995,-1.4072,22.0,11.0
2004-05-11,1.2515999999999998,0.0978,-0.17520000000000002,1.4686,1.7301,0.5141,0.6192,1.3319999999999999,-0.2676,22.0,14.0
2004-05-12,-0.1648,0.3584,-0.5266,0.32889999999999997,0.6122,1.1325999999999998,0.8462000000000001,-0.30329999999999996,-0.0894,24.0,14.0
2004-05-13,0.7842,-0.12990000000000002,-0.1764,-0.32789999999999997,-0.2705,0.1806,0.0,0.0,0.4029,25.0,18.0
2004-05-14,-0.3686,-0.1951,0.39769999999999994,0.0329,1.1864,0.0721,-0.1907,-1.3692,0.5349999999999999,26.0,18.0
2004-05-17,-1.8907,-0.2932,-0.6602,-1.5784,0.0,-1.2973000000000001,-1.1081,-1.0796999999999999,-1.0643000000000002,27.0,18.0
2004-05-18,1.8433000000000002,-0.0327,0.5760000000000001,1.5703000000000003,-1.474,0.8031999999999999,1.0046,0.9875,0.8515999999999999,27.0,16.0
2004-05-19,0.2057,-0.9804,-0.5286,-0.42760000000000004,-0.44200000000000006,0.0724,-0.153,0.4632,-0.7111000000000001,27.0,15.0
2004-05-20,-0.2463,-0.6601,0.3543,0.2313,-0.10250000000000001,0.3619,-0.2299,-0.051199999999999996,1.0295,28.0,12.0
2004-05-21,1.0699999999999998,0.1993,0.0441,0.49439999999999995,-0.4786,0.6131,0.6911999999999999,0.3075,-0.1329,28.0,11.0
2004-05-24,0.9772,-0.4973,-0.39699999999999996,1.0495,2.2672999999999996,0.1434,0.7628,0.15330000000000002,1.3753,28.0,10.0
2004-05-25,1.9758000000000002,0.9662999999999999,1.1958,2.0122999999999998,1.6795,1.4316,1.4383,1.8877000000000002,1.6303999999999998,28.0,10.0
2004-05-26,0.2768,0.5281,0.08750000000000001,0.06359999999999999,-0.8259000000000001,0.5999,0.22390000000000002,-0.2003,0.043,27.0,11.0
2004-05-27,0.9464,1.0177,1.1806,0.4451,-1.3991,0.24550000000000002,0.7074,0.6021000000000001,1.0314,26.0,10.0
2004-05-28,0.0781,-0.0325,-0.3889,0.0,0.5067999999999999,0.06999999999999999,0.0,0.4988,0.2127,24.0,10.0
2004-06-01,-0.2342,0.5202,0.0,-0.095,1.3782,-0.3846,0.0,-0.6948,-0.1273,22.0,9.0
2004-06-02,0.1956,0.6145,0.8243,0.3802,-0.1989,0.4914,0.9242,0.0,0.16999999999999998,21.0,9.0
2004-06-03,-1.8742999999999999,-0.2572,-0.2151,-0.6313,-0.897,-0.8033999999999999,-0.7326,-1.2994,-1.0607,19.0,8.0
2004-06-04,0.9152,0.1934,0.1725,0.413,-0.5028,0.8451,0.5535,0.962,0.3431,20.0,8.0
2004-06-07,2.0505,0.9971000000000001,0.861,1.392,1.8531,1.4316,1.7247999999999999,2.3068999999999997,0.8546999999999999,20.0,7.0
2004-06-08,0.07730000000000001,0.12739999999999999,0.46950000000000003,0.3432,-0.43,-0.1377,0.21649999999999997,0.5392,-0.9322,21.0,8.0
2004-06-09,-1.1582999999999999,-1.1768,-0.3823,-0.7463,-0.7972999999999999,-1.0341,-0.8639000000000001,-1.1214,-0.6416,21.0,7.0
2004-06-10,0.4687,0.0322,0.0,0.4073,1.2726,0.48760000000000003,0.6899,0.5424,0.6888,20.0,7.0
2004-06-14,-1.3997000000000002,-0.7078,-0.5117,-1.2793,-0.7605999999999999,-1.3865,-0.5408999999999999,-1.3732,-0.6840999999999999,20.0,6.0
2004-06-15,1.0252000000000001,0.1296,0.4715,0.6005,1.4329,0.3866,0.9065,1.4918,0.6888,19.0,7.0
2004-06-16,0.050699999999999995,0.0324,-0.128,0.09430000000000001,1.9382,0.1751,0.2515,-0.441,0.2993,18.0,7.0
2004-06-17,0.3784,0.1618,-0.3845,0.25110000000000005,0.7412,0.06989999999999999,0.0717,-1.1319,0.682,18.0,6.0
2004-06-18,0.8939,-0.32299999999999995,-0.3859,-0.1565,-0.128,-0.3842,0.3582,0.19910000000000003,-0.3387,18.0,6.0
2004-06-21,-0.3852,-0.6805,-0.1291,-0.3449,-0.2242,-0.3156,-0.3926,-0.4471,0.6797,17.0,7.0
2004-06-22,0.348,-0.4241,0.0431,-0.4405,0.6742,0.49240000000000006,0.9316,1.0479,-0.3797,17.0,6.0
2004-06-23,1.2331,0.5898,0.1293,0.7901,1.69,0.245,1.4199,1.3827,0.7624,17.0,6.0
2004-06-24,-0.0761,0.032600000000000004,-0.38730000000000003,0.0314,-0.5958,0.20950000000000002,-0.21,-0.48710000000000003,0.3363,16.0,7.0
2004-06-25,0.2667,-0.8792,-0.9502999999999999,-0.094,-0.5678,-0.3484,-0.1403,0.39159999999999995,-0.5864999999999999,16.0,7.0
2004-06-28,-0.34190000000000004,-0.4928,0.0,-0.1883,-1.4277,-0.06989999999999999,-0.7375999999999999,-0.7801,0.4636,16.0,7.0
2004-06-29,1.3724999999999998,0.5282,0.0872,-0.7545,0.5472,-0.41989999999999994,0.7785,1.0319,-0.755,16.0,8.0
2004-06-30,0.7145999999999999,0.3612,0.61,0.1901,0.7682,0.42160000000000003,0.632,0.6809,0.4227000000000001,16.0,7.0
2004-07-01,-2.0164,-1.4071,-0.9961,-0.6007,0.1271,-0.6998,-1.5003,-1.8358000000000003,-1.1784999999999999,17.0,9.0
2004-07-02,-0.3811,-0.0664,0.0,-0.5407000000000001,0.3807,0.2819,-0.8502,-1.0827,1.0221,17.0,10.0
2004-07-06,-0.7651,-0.7307,0.0437,-0.6396,0.25279999999999997,-0.7027,-0.2144,-2.1393000000000004,-0.1686,18.0,10.0
2004-07-07,1.1565,-0.2342,0.0874,-0.28969999999999996,0.599,-0.2123,0.179,0.6609,0.2111,17.0,10.0
2004-07-08,-0.8384,-0.23470000000000002,-0.13110000000000002,-1.3557,-0.5014000000000001,-0.7446999999999999,-0.5718,-1.6666999999999998,-0.37929999999999997,18.0,10.0
2004-07-09,0.38430000000000003,-0.2353,0.2625,0.5563,0.5669000000000001,0.0,0.8267,0.8218000000000001,-0.21149999999999997,18.0,9.0
2004-07-12,0.0766,-0.438,0.13090000000000002,0.2603,-0.5637,0.46449999999999997,0.1426,-0.1528,0.212,19.0,7.0
2004-07-13,0.3443,0.8122,0.1307,0.3895,-0.252,0.1067,0.21359999999999998,-0.45920000000000005,-0.21149999999999997,19.0,7.0
2004-07-14,0.0,0.3692,-0.0435,-0.4203,1.1999,-0.4618,-0.1776,-1.5889,0.8902,19.0,7.0
2004-07-15,0.1906,-1.1037,-0.653,-0.48700000000000004,0.6552,-0.9279000000000001,0.49820000000000003,-0.5208,0.4622,18.0,8.0
2004-07-16,0.22829999999999998,-0.8793000000000001,-0.043800000000000006,-1.1093,1.2089,0.036000000000000004,-0.3895,-1.0471,0.711,17.0,8.0
2004-07-19,-0.4556,-0.4777,0.043800000000000006,-0.3959,-0.3369,0.14400000000000002,-0.4266,0.3175,0.4568,16.0,9.0
2004-07-20,-0.1526,0.4114,0.043800000000000006,1.1261999999999999,-0.3073,0.5034000000000001,0.6069,1.635,0.20670000000000002,15.0,9.0
2004-07-21,-1.9099000000000002,-1.1267,-1.3579,-0.8844,-1.7878999999999998,-1.0018,-1.313,-1.5049000000000001,-1.5677,15.0,10.0
2004-07-22,-0.42839999999999995,0.4834,-0.3108,0.1652,0.3139,0.1084,-0.6113000000000001,1.0537,-0.6706,15.0,10.0
2004-07-23,-0.5084,-0.6185999999999999,-1.4277,-0.5939,-0.3755,-0.5054000000000001,-0.4703,-1.7205000000000001,-0.5907,17.0,13.0
2004-07-26,-0.8647999999999999,-1.0028000000000001,-0.3617,-0.8629,-0.8794,0.0363,-0.3272,0.5835,-0.2547,17.0,13.0
2004-07-27,1.7049999999999998,0.41910000000000003,1.0436,1.7073999999999998,1.0139,0.8342,1.0212,0.9493999999999999,-0.12769999999999998,19.0,14.0
2004-07-28,0.8966999999999999,-0.24350000000000002,-0.26940000000000003,-0.4279,0.6901,0.3237,0.6137,-0.0522,1.3208000000000002,20.0,14.0
2004-07-29,1.3138,0.4533,-1.1705999999999999,0.4959,0.7165,0.4303,0.10759999999999999,1.4113999999999998,0.7148999999999999,22.0,15.0
2004-07-30,-0.1907,0.38180000000000003,0.0,0.09870000000000001,0.3712,-0.1428,-0.1434,0.2062,0.7098,21.0,13.0
2004-08-02,0.6113999999999999,-0.1037,1.0023,0.5915,-0.12329999999999999,0.6078,0.4666,0.2572,0.7463,21.0,13.0
2004-08-03,-0.9875,-0.1038,-0.406,-1.0127000000000002,1.2033,-0.6041000000000001,-0.5359,-1.6419,-0.20579999999999998,21.0,12.0
2004-08-04,0.1534,-0.2079,0.2264,-0.5281,-2.3171,0.2503,0.0,0.1565,0.8659999999999999,19.0,11.0
2004-08-05,-2.1448,-1.7912000000000001,-1.1749,-1.7585,-1.4981,-1.6404999999999998,-2.0474,-1.5104,-1.1856,19.0,10.0
2004-08-06,-1.8004,-1.3796,-1.2346,-1.4522,-1.9962,-0.8702,-2.0535,-2.6099,0.7446999999999999,19.0,10.0
2004-08-09,0.6376999999999999,-0.46629999999999994,0.3704,-0.1371,1.6166,-0.1097,0.22460000000000002,0.6543000000000001,-0.2464,21.0,12.0
2004-08-10,1.6238,1.4775,0.7841,1.4756,-0.38180000000000003,1.3914,1.6809999999999998,1.7335,0.7409999999999999,23.0,12.0
2004-08-11,-0.3507,1.669,0.7779999999999999,-0.7101999999999999,-0.511,0.2167,-0.11019999999999999,-2.5027,0.40869999999999995,25.0,13.0
2004-08-12,-1.3688,-0.5589000000000001,-0.2271,-1.3624,-1.2841,-0.9730000000000001,-1.4711,-1.9661000000000002,-0.0407,26.0,14.0
2004-08-13,-0.3569,-0.7727,0.45519999999999994,0.2417,1.2358,0.1092,-0.18660000000000002,0.5571,-0.3665,26.0,14.0
2004-08-16,2.3651999999999997,1.3451,0.6343,2.0625999999999998,0.6103,1.5267,1.8699000000000001,0.8864000000000001,0.4495,27.0,11.0
2004-08-17,0.542,0.1397,0.0901,1.2786,-2.2988,0.5729,-0.07339999999999999,0.659,-0.0407,26.0,12.0
2004-08-18,0.8855999999999999,1.3254,0.6748,0.8638,1.3072,1.2104,1.5796999999999999,1.6367,0.6512,26.0,11.0
2004-08-19,0.1527,-0.3442,-0.4915,-0.46109999999999995,0.3226,-0.4221,-1.1935,-0.3221,-0.4852,25.0,10.0
2004-08-20,0.8003,0.8290000000000001,0.449,0.8934,1.0289,1.0244,0.9883,0.48469999999999996,0.40630000000000005,24.0,9.0
2004-08-23,-0.8318000000000001,-0.2056,-0.35760000000000003,-0.5248,-1.2411999999999999,-0.3497,-0.0362,0.4823,-0.2023,23.0,10.0
2004-08-24,0.26689999999999997,0.0687,0.0449,0.26380000000000003,-0.2578,0.1754,0.0725,-0.5333,0.20280000000000004,22.0,9.0
2004-08-25,1.1027,0.9606,0.583,0.7563,0.6462,0.8756999999999999,1.087,1.126,0.4047,21.0,8.0
2004-08-26,0.5265,-0.1359,0.17830000000000001,-0.032600000000000004,0.7062999999999999,0.2431,0.0358,-0.5302,0.0,20.0,8.0
2004-08-27,0.1122,0.7145,-0.178,0.0,0.6375,0.10389999999999999,-0.0358,0.42640000000000006,-0.0403,20.0,7.0
2004-08-30,-0.8595,-1.25,-0.49040000000000006,-0.7835,-0.44349999999999995,-0.5882000000000001,-0.5376,-1.0085,0.2419,18.0,6.0
2004-08-31,0.3015,0.5474,0.0896,-0.0658,1.6545,0.5221,0.46849999999999997,-0.3753,0.9654000000000001,17.0,6.0
2004-09-01,0.4134,0.4083,0.0,0.3293,1.7527000000000001,-0.3809,0.0359,0.7535,-0.31870000000000004,17.0,7.0
2004-09-02,1.3847,1.0166,1.1638000000000002,1.5753,0.7998,1.1122999999999998,1.3625,1.1752,0.9193000000000001,17.0,7.0
2004-09-03,-0.2215,-0.0671,0.4425,-0.0969,0.21359999999999998,-0.0344,-0.28300000000000003,-2.1647,-0.3564,17.0,8.0
2004-09-07,0.8879,0.5371,0.0,0.6792,-0.12179999999999999,1.2036,0.7449,0.43170000000000003,0.7154,17.0,9.0
